well_id,date,oil_rate_bopd,gas_rate_mscfd,water_cut_frac,tubing_pressure_psi,casing_pressure_psi,choke_size_64ths,gorp_factor,oil_gravity_api,produced_water_salinity_ppm,downhole_temperature_C,downhole_pressure_psi,CO2_fraction,H2S_fraction,sand_production_rate_lbs_day,ESP_current_amp,ESP_voltage_volts,pump_efficiency_frac,downtime_hours
WELL-1004,2021-07-26,2884.2,4896.0,0.23,2664.69,,61.1,1.897,30.6,23279.9,54.71,5776.61,0.043,0.008,NULL,93.61,303.58,0.883,5.11
WELL-1004,2021-07-27,,2550.8,NULL,3022.62,1789.85,15.4,0.821,36.3,48518.3,88.91,4279.06,0.032,0.01,29.23,27.43,354.42,0.588,13.63
WELL-1004,2021-07-28,1955.5,ERROR,0.34,3109.48,1710.33,,1.409,5915.245316782795,11982.4,67.08,4009.76,0.002,0.001,44.34,54.4,452.99,0.676,17.41
WELL-1004,2021-07-29,2210.9,4394.8,,1799.11,1666.84,49.5,1.286,32.6,27011438.762046598,104.4,4628.61,0.04,0.008,42.21,89.91,230.21,0.597,8.78
WELL-1004,2021-07-30,2563.8,8371.4,0.2,1189782.3715201046,1431.06,37.5,,26.5,32391.8,55.26,3258.89,ERROR,0.003,92.8,59.02,592.91,0.661,3.31
WELL-1004,2021-07-31,1930.9,8254.2,379.24252811989396,1166.65,2708.86,52.2,1.257,29.5,22769.2,54.16,3610.54,0.001,0.004,72.49,97.16,,0.556,
WELL-1004,2021-08-01,2164.4,4253.2,0.31,3882.24,807.64,43.3,0.827,38.1,16958.1,110.04,218726.7472653829,N/A,0.01,11.84,N/A,315.78,,9.66
WELL-1004,2021-08-02,2197.8,8850.1,0.28,2076.64,N/A,15.7,1.773,30.3,12676.9,80.77,3037.81,0.005,0.0,,93.47,109.01,0.886,N/A
WELL-1004,2021-08-03,,6376.4,0.41,1305.32,811.98,11.2,1.873,,20285.5,93.55,2244.53,0.009,0.004,27.46,3223.9391286110995,249.62,0.689,3.64
WELL-1004,2021-08-04,1980.9,2151.3,0.45,2084.66,,14.6,1.437,23.9,27623.1,104.9,,0.032,0.001,51.97,62.67,454.97,0.699,
WELL-1004,2021-08-05,1314.7,4412.0,0.36,4458.73,2620.91,38.1,1.704,21.8,32973.7,73.21,2088.92,0.042,ERROR,1435.3706983994298,67.02,458.79,0.875,20.21
WELL-1004,2021-08-06,571.3,9046.5,0.13,1220.05,2362.39,27.1,0.941,21.3,10864.0,52523.2180985459,3635.03,0.021,0.005,63.85,7.54,,0.539,13.39
WELL-1004,2021-08-07,1589.4,8243.9,,2226.63,2221.99,N/A,1.734,18738.675628990055,31605.8,65.43,2865.73,0.029,0.004,32.79,70.08,184.08,0.74,
WELL-1004,2021-08-08,1996.6,5115.6,0.48,2929.5,1473.65,37.5,ERROR,21.8,35625.6,98.05,5659.19,0.015,5.38367611722799,41.55,73.99,278.74,0.733,7.53
WELL-1004,2021-08-09,603.5,9434.9,0.19,1600.91,803.85,10.8,XYZ,,1699011.270734363,109.21,4364.0,0.03,0.003,61.78,44522.76067954366,385.92,0.987,21.27
WELL-1004,2021-08-10,1290.9,8749.4,0.14,3183.12,2875.45,12.5,1.626,,25283.8,71.79,3540.27,0.015,0.001,22.1,62.81,331.51,0.898,21.9
WELL-1004,2021-08-11,,5196.7,,1435.0,2098.28,9.1,0.684,37.3,28846.9,56.38,2099713.6293511675,0.034,0.009,7.15,40.75,345217.05178577296,0.807,8.96
WELL-1004,2021-08-12,,5823.2,0.2,3893.31,1410.73,53.2,1.329,19707.969700202993,22256.9,101.04,5366.22,0.026,0.004,16.32,43.1,555.76,0.713,1.56
WELL-1004,2021-08-13,1281.3,918036.7028362592,,1771.53,746.87,59.3,1.562,31.9,38902.2,,ERROR,0.014,0.009,65.25,7899.5564430449585,146.8,0.549,
WELL-1004,2021-08-14,2410.1,8668.7,0.47,3791.56,2341.49,59.5,ERROR,20.4,,78.25,5359.0,0.045,0.009,29.76,61.48,564.08,0.553,3.28
WELL-1004,2021-08-15,665.8,4574.8,0.3,3634.59,2696.12,36.3,1.746,28.6,45586.7,,3431.2,NULL,0.003,27200.98504719868,61.56,181.03,0.802,8.89
WELL-1004,2021-08-16,1731.9,,0.37,,643.39,57.9,0.563,35.3,27874.3,103.81,N/A,,0.007,92.36,62.62,435.98,0.897,19.27
WELL-1004,2021-08-17,799.3,9925.9,0.3,2121.14,2601.25,50.6,1.243,27.3,34740.7,60.04,4720.96,0.002,0.002,61.12,62.6,446.48,0.682,1.37
WELL-1004,2021-08-18,399325.3370556761,5256.3,0.31,4198.58,2435.72,25.4,0.92,27.5,21567.0,,5785.82,0.038,0.008,,73.62,541.04,0.646,14.17
WELL-1004,,273525.6528391969,3378.9,0.23,3293.72,1658.32,25286.87646665645,1.723,21.2,14037.1,113.01,5078.35,0.044,0.001,91.99,19.84,111.72,0.615,11.65
WELL-1004,2021-08-20,1470862.7373176725,4421.2,0.16,3880.2,,62.2,1.42,21.5,35428.2,28732.85459739809,2863.11,N/A,0.004,74.05,19.36,344.65,0.845,9.61
WELL-1004,2021-08-21,1138.5,NULL,0.39,4433.03,1280.38,48.7,1.379,,17097.5,106.89,3416.35,0.023,0.003,93.05,73.42,447.25,0.752,11.71
WELL-1004,2021-08-22,1158.3,1018.1,0.48,1610971.050831902,508.98,44.9,1.769,28.3,48687.0,75.68,2953.53,0.013,0.002,58.77,17.64,402.25,0.822,23.57
WELL-1004,2021-08-23,605.6,3225.4,0.13,4838.12,830341.9726377124,24.8,1.265,21.7,42819.0,103.25,2232.48,0.018,0.007,NULL,66.45,121.72,0.683,1.87
WELL-1004,2021-08-24,1758.2,4562.9,XYZ,2838.87,2221.19,14.9,1.722,30.6,24222.1,103.22,4435.2,0.013,0.003,20.55,96.6,85489.72483501017,0.935,6.51
WELL-1004,2021-08-25,1251.1,N/A,0.39,2381.09,1928.82,16.9,0.927,811.7145125315615,13023.0,88.7,4936.51,0.045,0.004,XYZ,13.91,388.45,0.735,14.62
WELL-1004,2021-08-26,2088.5,1459.6,N/A,3057.55,2010.07,25.2,1.352,20.3,21404.7,74.68,5314.04,0.012,0.007,3.05,81.2,353.79,0.576,12.78
WELL-1004,2021-08-27,2621.2,5060.8,NULL,XYZ,530.39,20.5,1.969,38.5,42774.7,108.42,3291.58,0.023,2.298858143624633,36.51,92.14,,0.871,12.77
WELL-1004,2021-08-28,2586.8,4012.5,0.16,3275.23,2143.02,26.1,0.781,27.1,47014.8,79.34,2615.73,0.006,0.001,88.85,90.51,471.15,736.3846229961712,3.52
WELL-1004,2021-08-29,538.9,8971.6,0.22,2548.91,1353.02,43.2,0.504,28.4,15060.9,103.99,5303.79,0.028,2.6717964345879373,2.48,98.82,236.22,0.987,20.2
WELL-1004,2021-08-30,892413.8853317283,NULL,0.3,2676.65,2858.52,36.5,1.406,30.0,N/A,68.75,5563.35,0.043,0.004,83.11,61.02,NULL,0.821,5.37
WELL-1004,2021-08-31,1307.4,7804.1,0.27,3248.21,2882.42,27.0,1.752,24.6,38737.0,85.95,4858.25,0.034,0.008,4.13,28.11,113.15,0.721,7.61
WELL-1004,2021-09-01,2140.2,9840.5,0.49,1197.76,2976.55,34.5,1.97,22.0,15592.1,99.48,4480.53,0.026,0.004,96.84,90.8,XYZ,0.541,18.69
WELL-1004,2021-09-02,1797.1,9470.6,93.77532095280843,4621.07,2954.01,8.9,1.746,38.6,,110.63,5303.27,NULL,0.009,98.32,51.7,462.29,,14.58
WELL-1004,,1823.9,9723.1,0.2,1205.88,1821.8,38.5,0.533,20161.597177342992,23715.2,65.9,3569.15,0.033,XYZ,70.27,60.33,119.44,0.866,6.64
WELL-1004,2021-09-04,1984.0,7020.8,0.31,4190.18,ERROR,30.3,0.648,20.1,25697.4,91.83,5258.61,0.007,0.001,48737.79632269666,24.14,147.62,0.865,18.88
WELL-1004,2021-09-05,1136.6,2691.3,0.14,3978.39,1862.48,58.8,0.915,22.8,29715459.182743,70.09,4590.25,0.046,ERROR,44.29,90.05,311.52,0.657,3.1
WELL-1004,2021-09-06,2753.2,2406.1,0.15,4464.72,775.47,25.1,0.543,36.4,25364.9,73.34,5387.92,0.029,0.0,47.17,85.1,287.42,0.867,10.66
WELL-1004,2021-09-07,1958.5,7307.6,0.24,2430.79,144622.99340172668,54.0,0.887,37.2,17225.0,96.92,4661.32,0.044,4.4393734916706595,12.13,78.6,326.35,0.594,0.54
WELL-1004,2021-09-08,595.7,3055.6,0.21,2200.29,503.21,37.2,,32475.838906522276,48142.3,92.2,2185.74,0.028,0.008,23.63,81.07,354.0,0.506,7.24
WELL-1004,2021-09-09,732.1,,0.12,4247.54,1051.72,53.1,1.549,18355.087540119544,32825.4,114.99,2015.57,0.012,0.0,49.46,87.08,600.0,0.969,16.64
WELL-1004,2021-09-10,,5546.4,0.28,2056.18,1141.97,43.6,1.998,35.9,22658.5,85.42,3756.62,0.026,0.007,,85.36,365.37,0.592,17.71
WELL-1004,2021-09-11,2772.9,5399.8,,4027.84,2492.86,18.0,0.763,20.1,18080.7,91.05,3555.21,NULL,0.001,,ERROR,515.13,0.579,18.11
WELL-1004,,2138.5,4069.5,0.13,3823.06,2288.08,10.7,0.953,39.6,36940.1,114.69,3434.24,0.046,0.009,40.38,46.66,390.33,0.895,
WELL-1004,,2893.0,,0.39,2883.76,863.19,61.4,1.828,35.8,27332.8,90.61,3066.27,,0.003,46.97,17.49,167.18,0.535,
WELL-1004,2021-09-14,2814.0,8507.9,0.16,XYZ,1245.68,,,23.9,38775.9,95.23,5070.02,0.024,3.1856702659334517,86.57,86.54,213.52,0.528,5.09
WELL-1004,2021-09-15,517.8,1624614.0502834274,0.48,3613.59,2242.83,60.5,ERROR,34.5,19647.3,93.56,NULL,0.045,0.007,92.17,43.24,317.08,0.981,23.65
WELL-1004,2021-09-16,2266.8,6032.9,0.31,,762.23,8.5,1.418,33.2,48735.8,88.89,XYZ,0.019,0.01,78.85,92.16,560.92,0.638,8.71
WELL-1004,2021-09-17,612.2,2489.0,0.27,2557.74,1087.92,26.3,XYZ,34.4,33002.7,89.23,3328.78,0.013,,83.12,37.35,213.52,0.97,16.8
WELL-1004,2021-09-18,1114068.4132176212,8911.5,0.3,3001.76,2986.36,41.0,1.778,20.8,35201.1,81.8,,0.016,0.006,32.75,61.7,453.92,0.945,20.64
WELL-1004,2021-09-19,,9810.1,0.23,1399.89,2887.72,62.5,1.313,36.8,42996.5,106.53,3779.5,0.032,0.002,50.47,,348.31,0.862,0.37
WELL-1004,2021-09-20,860.8,7903.8,0.44,2389.8,2967.4,57.2,1.795,30.9,32976.0,107.02,2725.47,0.006,0.003,34.25,NULL,482.48,0.939,3.88
WELL-1004,2021-09-21,1484.0,3658.4,N/A,1880.44,1747.12,33.2,0.794,,14402.9,62.12,4268.81,0.047,0.002,,15.29,220.56,0.955,487.54115703018135
WELL-1004,2021-09-22,1103.5,9979.2,0.32,1930.93,1637.58,15.7,1.088,17836.693914170704,10995.4,,4536.51,0.031,0.009,53.23,54.62,493.92,298.2018442787749,9.33
WELL-1004,2021-09-23,2442.7,2048.0,ERROR,2643.12,2548.01,52.4,1.97,11891.148057403521,40935.0,80.3,3913.62,0.004,0.002,52.33,ERROR,360.1,718.1590631205191,4.76
WELL-1004,2021-09-24,336196.08722493204,,0.29,3532.04,1810.99,56.6,1.422,28.2,10185.5,87.78,3935.86,0.021,ERROR,14.87,73.75,477.62,,11.93
WELL-1004,2021-09-25,2805.9,9328.5,0.25,1711.53,1352.77,48.2,0.554,25.1,13398.0,62.1,5918.67,0.047,0.006,75.64,77.27,150.46,0.997,14.02
WELL-1004,2021-09-26,1321.8,1138029.0369370074,0.46,,1752.4,62.0,0.979,30.2,NULL,111.1,4045.18,0.011,0.001,17.82,,362.7,0.519,18.87
WELL-1004,2021-09-27,2913.9,,0.39,2437.77,1358.23,XYZ,1.397,28.5,20727.3,NULL,4170.58,0.023,,XYZ,41.84,,0.853,12.61
WELL-1004,2021-09-28,1138.0,,0.38,1603.71,526.71,33.0,0.759,25.0,38741.8,55.34,5964.64,0.028,0.003,83.45,36.12,221.15,0.792,2.68
WELL-1004,2021-09-29,1064.3,3877134.346328978,0.32,3017.78,1089.68,10.4,1.911,24.7,20823.4,63.2,4438.91,0.019,0.002,16.96,64.32,444.98,0.73,9.5
WELL-1004,2021-09-30,1884.8,9893.4,0.27,3323.52,N/A,32.0,0.979,12537.348103959652,26316.1,74.29,2653.85,0.047,0.001,40.09,63.25,313.27,0.62,N/A
WELL-1004,,2635.5,4775.4,0.17,4060.89,649391.2730778063,41.1,1.836,32.7,11811.5,59.41,,,0.008,72.49,47.76,491.03,0.772,21.87
WELL-1004,2021-10-02,1839.2,3243.5,132.83478885057292,XYZ,1104.3,34.5,1.909,33.7,XYZ,93.57,2867.98,0.049,0.01,19.39,20.98,393.9,0.958,12.18
WELL-1004,2021-10-03,1592.7,9867.3,0.19,4560.33,2863.85,22.6,1.476,20.9,36305.9,89.31,5472.45,0.01,0.001,3868.646377796722,52.57,268.44,0.805,6.21
WELL-1004,2021-10-04,659.1,4746.6,0.2,4165.03,1100.03,,,38.9,46746.4,61.98,4875.69,0.033,0.004,84.14,,241.43,0.795,15.14
WELL-1004,2021-10-05,2118.7,3028.1,0.31,4861.98,2398590.5404608822,51.6,1.32,39.8,43422624.41166249,99.53,4540.72,0.003,4.5256585562051095,13.15,11.39,,0.501,8.45
WELL-1004,2021-10-06,2655.5,6887.8,0.28,3069.64,1930.62,8.4,0.914,21.9,12634.5,65.56,,,0.007,45.4,77.08,195.31,0.728,19.46
WELL-1004,2021-10-07,1889.0,XYZ,0.35,4624.08,2369.25,20.3,0.774,37.9,15701.9,54.15,3264.1,0.036,0.006,4.68,66.6,231.2,0.687,19.96
WELL-1004,2021-10-08,747.5,,0.47,4603951.117473449,1783.37,25.4,1.249,25.3,46407.7,69.33,3484.68,0.03,0.006,4.63,63.25,581.76,0.922,ERROR
WELL-1004,2021-10-09,1792.7,8477.5,,4178.77,543.16,30.1,1.362,30.8,ERROR,70.33,2030.51,0.003,0.007,30.72,28.55,173.21,0.797,17.13
WELL-1004,2021-10-10,1671.0,2319.1,0.45,2148.5,1621.94,13.2,1.802,37.7,41150.4,79109.13912037315,4606.47,0.015,0.004,97.62,25.34,111.0,0.85,17.94
WELL-1004,,,6189.8,0.49,2747.95,1933.59,33.5,0.951,34.1,40417.5,86.07,3825.44,0.003,0.006,45.99,8.67,139.28,0.838,0.67
WELL-1004,2021-10-12,825.9,4463.7,0.3,2461.65,2731.33,59.6,1.358,37.4,11514.4,72.83,4207.49,0.01,0.009,16.16,13.65,555.26,149.87019474048898,7.86
WELL-1004,2021-10-13,1964.5,9164.2,248.8632315060543,2040.12,2410.95,58.4,0.804,30.1,10047.2,87916.0117775172,ERROR,31.798984735950967,0.003,17.75,13.21,172.28,0.986,9.78
WELL-1004,2021-10-14,670.6,8673.1,0.38,3452.32,1688.42,11.4,1.129,XYZ,43778.5,83.4,2182.92,0.016,1.235089012752444,62.85,51.08,,0.802,16.96
WELL-1004,2021-10-15,2185.4,3286435.027933963,0.27,1355.94,1127.64,58.3,1.513,20.8,34180.5,115.93,2007.7,7.833976258305115,0.009,44.03,67.14,203.87,0.644,2.5
WELL-1004,2021-10-16,,5254.8,0.39,3728.59,1052.57,43875.641892170424,1.652,39.5,38610.5,34911.16340677837,4762.05,0.036,0.0,99.15,24.98,130.42,0.775,9.81
WELL-1004,2021-10-17,1771.6,4930.5,0.37,2487.55,809.85,32.2,1.338,XYZ,28917.6,31078.33487947774,5329.99,0.021,0.002,18.01,53.7,467.77,0.6,15968.378342462223
WELL-1004,2021-10-18,1937.0,6017.5,0.12,1552.68,2095.88,44.1,1.356,38.9,29331.0,98.08,2999.16,0.041,0.01,68.0,43.79,174.38,0.714,12.75
WELL-1004,,2237.5,3027.5,0.4,1625.42,1614.92,48.6,0.744,29.5,45795.9,99.42,5496.17,0.015,2.4825163086858337,66.57,77.74,215.83,0.959,23.93
WELL-1004,2021-10-20,2835.1,6462.7,0.21,NULL,2341.37,50.9,1.208,35.2,38474.6,,N/A,XYZ,0.009,22.95,88.19,201.75,0.815,13.71
WELL-1004,2021-10-21,1384.5,4513.6,0.23,4984.44,1466.56,22.9,1.46,20.2,32000.8,68.59,5323.29,,0.004,2.08,54.82,503.51,0.759,7.98
WELL-1004,2021-10-22,1044.8,7455.0,N/A,1088.91,978.52,40.4,1.966,39.0,6524629.198815089,,5552.77,0.047,0.11349399316215036,7.91,90.86,80123.8404392053,0.8,22.17
WELL-1004,2021-10-23,2415.7,8535.7,0.42,167244.8011598756,1925.93,59.6,1.854,33.3,25999.2,105.63,3289.68,0.047,0.005,97.11,53.1,104.33,0.723,19.57
WELL-1004,,521.6,7442.2,0.21,1588.1,1919.41,44.2,1.079,32.2,37100.2,91.28,4270.06,0.039,0.005,32.58,73.54,440.42,0.788,19.27
WELL-1004,2021-10-25,2832.2,2387.4,0.45,4301.7,1760.06,61.2,1.349,25.0,NULL,89.34,1957307.6631757568,0.011,,82.56,75.7,544.07,,9.72
WELL-1004,2021-10-26,,2702.1,0.45,4941.5,57233.144870501535,9.9,1.095,21.7,,82.21,4325.91,0.033,0.008,6.24,61.44,,0.96,
WELL-1004,2021-10-27,2259.4,5506.2,0.49,1322.52,2556.77,30.9,XYZ,29.5,42370.2,84.99,N/A,0.0,0.003,70.89,76.4,372.88,0.836,1.12
WELL-1004,2021-10-28,1899.1,6821.9,0.43,4174.74,693.04,58.0,1.068,37.1,15959.5,55.87,3136.61,0.048,0.0,36.33,,306.89,,7.65
WELL-1004,2021-10-29,1807205.7021641363,4526.1,0.33,1157.08,844.09,20.2,584.063756886863,34.1,13222.3,90.48,1441015.5524945194,0.013,NULL,78.62,46.95,413.24,0.923,22.06
WELL-1004,2021-10-30,,1980.2,0.23,2344.52,1483.36,48.3,1.257,20.6,38260649.556704186,58.82,2084.98,0.006,0.007,,86.69,463.91,0.847,2.95
WELL-1004,2021-10-31,1268.1,6191.2,202.76833579630156,4789.16,1609.18,16.2,1.546,36.5,44466.1,85.79,NULL,0.033,0.002,68.8,93.58,XYZ,0.663,5.12
WELL-1004,2021-11-01,977.6,2089650.5364407732,ERROR,1152.03,2979.32,48.5,1.022,30.1,14632.2,109.83,5626.01,0.013,0.002,34.08,79.93,512.63,923.6965178098739,16.99
WELL-1004,2021-11-02,2617.7,2210.3,0.15,2440.06,1612.29,53.0,1.045,33.7,24219.7,78.63,4378.6,0.049,0.002,71.15,95.38,,0.508,0.45
WELL-1004,2021-11-03,592.6,4803.4,0.21,2437.47,2079.79,32.9,1.542,N/A,10893.5,106.9,2406.02,0.024,0.009,2.54,58.38,232.7,0.684,17.39
WELL-1004,2021-11-04,793.8,4853.1,0.2,2279.21,2327.41,47.6,1.862,26.1,NULL,61.07,5775.02,ERROR,5.009205680812897,7.4,43.38,135.11,0.733,2.97
WELL-1004,2021-11-05,1674.2,8554.6,0.11,2156.66,,30.8,1.296,28.8,21738.1,117.23,3310.37,0.043,0.008,35.27,44.91,462.37,0.505,7.88
WELL-1004,2021-11-06,1569.7,8544.3,0.39,,1047.79,54.4,0.904,36.4,48128.7,75.84,3075.96,0.027,0.005,20.52,44.82,33512.87495805643,78.30495638361678,15.3
WELL-1004,2021-11-07,2621.2,8516.7,0.31,3143.28,2381.96,21.9,ERROR,38.4,17468.2,53.32,2209.9,0.047,0.006,47.51,17.37,474.45,0.958,21.18
WELL-1004,2021-11-08,1716.4,3942.7,0.31,1275.83,N/A,62.9,0.553,21.9,10700219.224263957,52.37,2868.48,0.034,0.001,28.6,39.67,431883.59978406737,0.828,0.18
WELL-1004,2021-11-09,632.9,4838.0,0.43,2673505.758162101,2930.73,42.5,1.282,24.7,21248.4,101.11,3859.92,23.371104358481276,0.002,91.39,21.75,585.84,0.551,860.600146933431
WELL-1004,2021-11-10,2237.6,1406.9,0.39,N/A,2667.28,8.5,1.977,39.8,,54.31,2807.09,0.043,0.006,7.88,81.54,232.72,0.733,16.37
WELL-1004,2021-11-11,ERROR,,0.49,3301.99,2052.99,58.5,1.256,39.9,23575.1,80.13,3814.09,0.037,0.008,80.34,,N/A,0.915,2.2
WELL-1004,,2690.0,6365.7,0.17,3885.57,1229.54,28.6,1.62,27.2,35185.1,85.72,2614.21,0.016,0.002,72.11,22.96,468.24,0.763,23.26
WELL-1004,2021-11-13,2770.0,8082.4,ERROR,4714.9,606.63,47.5,1.114,26.7,,98.87,2135.83,0.031,0.002,7.03,27570.896608843046,455.8,0.835,4.05
WELL-1004,2021-11-14,849.8,4369.9,0.33,4843.14,708.01,NULL,0.566,33.7,45944.2,83.26,3177.51,0.003,0.003,2.26,75.44,533.13,0.829,8.63
WELL-1004,2021-11-15,,2237.9,0.26,2476.34,1904.26,57.1,0.993,32.5,42025.1,108.31,5377.84,0.033,4.772968524913286,88.85,27.33,217.18,0.914,22.25
WELL-1004,2021-11-16,597.7,9790.9,0.38,4065.35,1041.21,8.2,0.553,22.8,XYZ,114.59,5792.14,0.023,,75.39,26.16,295.27,0.892,6726.661482870578
WELL-1004,2021-11-17,1620.4,7063.8,0.48,1464.92,2249.42,61.1,1.399,24.7,30842.6,58.84,4360.03,0.016,0.009,15.35,10.35,292.1,500.36074393457255,12.6
WELL-1004,,1807.9,6833.0,0.22,1978.53,506.2,54.2,1.547,38.3,18121.7,106.87,3298.6,0.039,0.001,53.38,69.88,215.99,0.594,17.02
WELL-1004,2021-11-19,2897.0,1548525.9183220193,0.18,3780.52,,39.7,1.914,35.5,32409.7,116.85,4911.75,0.018,0.005,93.38,46.93,365.86,0.703,18.62
WELL-1004,2021-11-20,510.2,5595.9,0.17,1294.0,1653.24,33639.29481250679,0.507,34.6,11921.5,102.61,2132.82,0.046,0.009,71.39,59.26,443.93,0.601,11.98
WELL-1004,2021-11-21,2773.3,9677.3,0.23,2707.83,2774.47,40.2,1.99,20.9,29401.2,70.53,3323.19,,0.001,69.79,7.78,425119.27038723184,0.663,15.08
WELL-1004,2021-11-22,510.8,2658.1,0.38,4008.24,2161.47,55.5,1.751,36.8,32510.7,99.26,2517.31,0.04,,57.49,85.64,197.42,0.65,13.06
WELL-1004,2021-11-23,1246.1,3289.1,XYZ,2621.67,973564.6943291242,60.0,0.75,25.9,14644.9,72.88,2491.12,,0.0,37.79,31.47,284.58,0.786,16.77
WELL-1004,2021-11-24,2584.4,1126.3,0.36,,2522.6,10.3,0.745,28.7,,64.64,3460.68,0.036,0.009,31.42,94.73,461.41,0.519,1.96
WELL-1004,2021-11-25,1906.5,1770.3,0.17,4915.49,2469.86,10.8,1.066,21.9,36473.8,NULL,2960.94,0.043,1.5385038630713992,34.44,28.4,XYZ,0.799,2.4
WELL-1004,2021-11-26,352770.6959215256,6546.8,0.13,4715.2,2983.03,31.8,54.506281819973324,35.0,15693.5,109.37,4443396.644326811,0.048,0.001,61.61,96.52,279.83,0.687,17.12
WELL-1004,2021-11-27,,7611.1,151.01226149317998,,1582.76,9.2,1.58,35.0,XYZ,93.16,3538.36,0.036,0.007,50.61,18200.033531172507,,0.504,4.51
WELL-1004,2021-11-28,2376.1,5173.6,0.5,2688.96,2763.58,17.3,1.943,N/A,42600.6,22872.73496470907,2502212.8925207546,0.043,0.004,53.14,6.86,NULL,0.535,6.88
WELL-1004,2021-11-29,2075.1,N/A,0.47,2420.64,1447.15,N/A,1.383,35.7,37258.1,94.1,3490.66,0.015,0.003,50.84,20.89,137.75,0.554,
WELL-1004,2021-11-30,1348.6,5455.5,0.11,ERROR,1005.33,13.0,0.711,29.5,49499.1,63.04,3442.03,0.013,0.009,23.12,63.14,373.71,0.502,23.39
WELL-1004,2021-12-01,2643.3,1826.4,0.19,4161.34,2584.0,17.3,1.071,21.3,26403.8,88.81,2438.3,NULL,0.4023762624185386,45.54,30.69,,285.50838597293983,11.82
WELL-1004,2021-12-02,1614.3,5066.8,0.41,1090.18,1021.37,43.2,1.732,38.7,20809.5,50.62,3561.04,0.039,0.002,38.1,14.43,131.24,0.617,1.81
WELL-1004,2021-12-03,2925.0,1904.3,0.3,3336.52,2535.22,,1.071,20.8,33024.3,111.03,2219.74,0.017,0.003,88.3,57.06,420.77,0.666,22.78
WELL-1004,2021-12-04,2664.3,4683.3,0.45,ERROR,792.27,59.8,,26.8,32052.4,60.13,3616.55,0.043,0.008,8.69,NULL,590.55,0.983,2.16
WELL-1004,2021-12-05,2483.1,1689.1,0.1,1010.08,1692.68,27.5,1.779,22.9,33296.9,118.09,2330.9,,0.003,,46.65,121.96,0.787,5.83
WELL-1004,2021-12-06,,5026.4,0.25,3508.79,2549.37,,0.704,36.7,16275.3,58.36,XYZ,0.009,0.007,46.5,28.65,275.31,0.912,16.88
WELL-1004,2021-12-07,508.4,7583.7,0.31,1730.51,736.88,62.0,1.976,482.2753298312703,27659.1,62.37,3344.08,0.015,0.003,80.41,95.05,50675.494618846555,0.711,6.04
WELL-1004,2021-12-08,2632.6,4179.3,,4803.21,2540.67,10.2,1.871,33.2,20186.8,ERROR,5741.32,0.05,0.002,46.66,51.06,346.55,0.689,
WELL-1004,2021-12-09,2909.5,5960.1,0.43,2632.29,2423.03,46.7,0.927,33.8,9918078.815214997,73.98,5892.57,0.015,0.003,NULL,30.09,567.07,0.871,2.49
WELL-1004,2021-12-10,2097.7,8918.3,0.12,1861497.5909191535,598.15,48.2,1.178,36.7,42350.4,78.8,3620.68,0.031,0.004,8.99,18.43,549.81,129.1560539818287,22.25
WELL-1004,2021-12-11,2621.1,8570.2,0.38,1542.5,864.89,,,22.8,42559.2,107.58,3364.94,0.007,0.007,79.76,33.4,358.39,0.857,21.61
WELL-1004,2021-12-12,1767.5,3222.5,N/A,1443.14,2402.2,52.2,0.66,23.9,32409.6,73.94,4089.6,0.022,0.007,,52.09,312.72,0.614,8.48
WELL-1004,2021-12-13,2169.1,8628.9,0.46,3413713.585634268,2330.42,,1.735,24.4,33052.6,73.95,3122.51,,0.009,52.5,28.86,109.91,0.962,4.46
WELL-1004,,2159.1,5972.4,0.18,4475.85,419599.2842682759,36.0,1.532,32.5,ERROR,104.08,3039.94,0.017,0.009,47.16,9.12,XYZ,0.769,16.4
WELL-1004,2021-12-15,245457.48750277716,6727.0,0.35,716455.9267169869,756.68,16.8,1.355,34.9,42488.8,108.59,4818.05,0.004,0.008,35.87,19.1,116570.56138669257,0.617,22.45
WELL-1004,2021-12-16,2538.7,3128.4,0.43,3992.2,1883.59,42.5,NULL,35.9,19789.3,54.75,2150.49,0.027,0.01,N/A,43.77,133.92,0.599,13.66
WELL-1004,2021-12-17,1077.9,9472.4,0.13,2628.23,660.82,35.1,0.786,24.3,14115.6,67.42,3973.24,0.015,0.009,97.01,22.34,,0.804,6.96
WELL-1004,2021-12-18,2379.4,6754.8,56.978251619575765,1673.92,1777.09,58.5,1.435,37.2,28432.1,80.68,2889.22,0.018,0.009,26.9,11.02,217.44,0.615,1.87
WELL-1004,,948.4,9678.6,0.17,3662.85,1291.75,9.0,1.874,27.7,23364.6,71.78,2004.97,0.007,0.007,96.67,6.95,331.29,0.669,20.33
WELL-1004,2021-12-20,1135.2,5108503.188409736,179.74651041035358,2607.86,2353.76,24.3,1.91,27.2,18351.0,54.63,5207.01,0.02,0.004,61.06,16.62,534.37,0.588,18.2
WELL-1004,2021-12-21,212321.90461226608,2238.5,0.43,1936.04,1773.5,42.0,1.977,37.4,38992.0,53.46,4198.05,0.013,0.002,NULL,48.63,364.61,0.647,2.66
WELL-1004,2021-12-22,1988.2,4692.3,,1117.19,1961.94,25.3,NULL,34.7,35103.3,113.31,2131149.417601548,0.023,0.008,62.43,41.7,388.52,XYZ,20.37
