seismic_line_id,shot_point,twt_ms,amplitude,frequency_hz,reflection_coefficient,acoustic_impedance,velocity_m_s,quality_factor,offset_m,azimuth_deg,inclination_deg,wavelet_type,gain_db,noise_level_db,processing_version,survey_name,inline_number,crossline_number,pol_frequency_hz
LINE-5,137,XYZ,14.54,,-0.5942,10756994.74,2136.11,11.61,5644.92,276.83,19.04,Ormsby,-1.95,-7.37,v2,Survey_A,1547,2843,21.94
LINE-5,138,1162.67,,20.75,-0.4523,24352957.73,4846.28,45.28,5743.26,212.81,28.16,Ricker,-5.68,XYZ,v2,Survey_B,1024,2929,48.67
LINE-5,139,,-526.56,,0.1537,15841837.87,4880.47,96.61,4650.92,161.39,,Ricker,7.58,9.58,v1,Survey_C,1030,,11.18
LINE-5,,1886.15,-975.35,12119.34620641363,0.4738,9832610.11,1545.61,75.92,2082.89,353.8,14.09,Klauder,-1.85,-1.1,v1,Survey_C,1565,2527,10.19
LINE-5,141,1068.74,339708.6063620792,11.5,-0.8155,16719897.0,3701.22,20.07,5822.72,263.14,NULL,Ormsby,-7.42,-11.63,v3,Survey_B,1053,2258,12.23
LINE-5,142,4601.6,587.36,17.24,-0.3206,2320732224.526645,XYZ,16.0,4713.54,280.52,16.67,Ricker,,-18.49,v1,Survey_A,1478,2025,
LINE-5,143,2244.8,552.7,41.51,-228.10782531444863,21585013.88,N/A,21.29,6514.56,10.02,8.15,Ormsby,-9.32,-0.62,v3,Survey_A,1152,2321,30.38
LINE-5,144,3195.32,597.62,35.12,0.1303,19576315.57,3171.6,92.84,2447.68,161.91,NULL,Ricker,2.13,7.68,v2,Survey_C,1639,2911,37.54
LINE-5,,1911.78,-298.94,45.85,,16798469.71,1533.25,,9597.32,ERROR,12.1,Ormsby,-8.55,-432.8559763631986,v1,Survey_B,1087,2696,18.76
LINE-5,146,4317.73,-268.04,59.99,-0.7448,20580422.06,3479.53,53.24,5722.45,239.75,21.98,Ricker,-4.28,-0.96,v1,Survey_A,1856,2230,27.52
LINE-5,,3269.58,-906.4,33.34,-0.188,1669262432.510603,N/A,89.65,,42.03,16.67,Klauder,,,v1,Survey_B,1352,2213,44.73
LINE-5,148,4300.19,719.79,11.31,0.6538,20147055.95,1679.06,N/A,9642.86,342.49,1.94,Klauder,481.04727396002176,7.69,v3,Survey_C,1071,2939,28.61
LINE-5,149,3663.64,207.92,21.02,-0.2121,6237486.0,2710.14,35.62,,97.46,5.01,Ormsby,5.81,8.06,v2,Survey_A,1849,2310,20.58
LINE-5,150,1289.82,662.97,46.14,-0.6535,6360932.02,2253.59,36.43,1807.15,196266.31112520836,17.54,,0.6,1.99,v1,Survey_B,1492,2883,27.1
LINE-5,151,NULL,712.36,42.3,0.3357,1701533485.020113,4230.07,46.92,7040.21,110.43,24.62,,NULL,17.19,v1,Survey_C,1266,2697,11.34
LINE-5,152,2918.91,509.54,17.13,0.0463,11192086.3,4889.13,93.59,167012.42470971541,324.11,4.93,Klauder,2.32,-3.33,v3,Survey_B,1738,2240,
LINE-5,153,4658.9,38.8,52.62,0.3646,8186661.26,2243.41,,8366.31,243.09,1.46,Ormsby,-0.37,9.63,v1,Survey_A,1177,2183,N/A
LINE-5,154,2112.25,-465.46,34.79,-0.9995,12757832.21,3873.89,18.81,644.71,322.64,20.76,Ricker,-3.94,-15.73,v1,Survey_C,1960,2481,24.72
LINE-5,155,3006.12,-2.21,25.03,,23681203.35,3051.89,78.05,4552.3,106372.44437042037,0.92,Klauder,-0.21,7.02,v2,Survey_B,1815,2172,11.35
LINE-5,156,3881.43,-937.33,42.08,0.2623,18670548.05,4708.95,50.82,4551.67,,15.54,Klauder,-3.5,17.7,v1,Survey_B,1091,2065,42.88
LINE-5,157,3849.69,-428.71,33.17,0.0029,7104546.92,3463.44,41.39,3309.99,17.11,,Ormsby,-7.24,N/A,v2,Survey_C,1592,2511,31.47
LINE-5,158,4115.6,-252.06,23.25,0.1586,21052357.25,1711688.5333540204,31.15,7425.75,234.55,4.92,Klauder,-873.9553682035801,-8.98,v2,Survey_C,1432,2991,5521.042141865168
LINE-5,,3599.24,9.66,22.57,-0.2075,24166951.35,1509.0,90.0,,350.98,N/A,Klauder,8.65,-13.16,v3,Survey_A,1465,925389.8687258355,14.43
,XYZ,1921.07,-621.13,17.55,,10632583.24,,13.29,6265.45,175.61,12.54,Ricker,5.0,13.88,v3,Survey_A,1605,2352,25.69
LINE-5,161,3127.45,-590.33,42.32,0.3886,17198110.44,4323.89,87.42,N/A,172.96,23.17,,5.46,7.44,v2,Survey_B,1175,2669,
LINE-5,162,4826.76,827.61,49.63,-0.1001,,3154.42,21.42,,295.48,27.01,Klauder,,-9.8,v2,Survey_B,1905,2572,45.63
LINE-5,163,562464.3632284151,,14.04,,7308169.49,2076.33,91.55,9188.98,171.81,4.74,Klauder,8.08,-5.09,v3,Survey_A,NULL,2938,24.13
LINE-5,164,2573.44,515.02,22.23,-0.0543,,3962.56,ERROR,7100.89,225.49,10.85,Ricker,-7.46,4.5,v3,Survey_C,1157,2574,43.89
LINE-5,165,2949.94,737.93,46.22,0.5113,10903832.27,1506.82,18.08,3306.75,104.44,23.32,Ricker,1.08,-9.69,v3,Survey_B,1122,2127,17.61
LINE-5,166,4628.22,363.49,52.91,NULL,16686497.47,3809.47,62.55,308369.3159200258,348.74,20.79,Ricker,-9.55,-4.12,v2,Survey_A,1200,2365,12.13
LINE-5,167,3546.63,-75.54,22.47,-0.1516,6871047.54,3464.36,28.27,7918.16,125.88,21.84,Klauder,6.98,NULL,v2,Survey_B,1731,2062,XYZ
LINE-5,168,2997.19,-440.88,51.54,-116.2778328719562,15455328.54,2587.99,71.64,9725.26,12.45,27.58,Ormsby,0.43,3.02,v2,Survey_A,1008,1319551.6886930992,16.56
LINE-5,169,1789276.2758926607,-329.47,31.17,0.0094,18035460.0,NULL,29.41,5860.61,118.3,4.58,Klauder,-1.51,-17.85,v3,Survey_A,1614,2092,
LINE-5,170,3883.54,57.79,44.3,NULL,ERROR,4848.92,57.36,952.02,137.19,29.72,Ormsby,5.84,16.4,v2,Survey_C,1585,,14.77
LINE-5,171,3655.72,264.27,12.48,0.9481,16262546.06,2391.22,71.48,3606.08,ERROR,9.29,Ormsby,5.73,10244.416012796906,v3,Survey_A,1961,2903,22.23
LINE-5,172,,-158.57,1968.0178115385804,-0.8554,6731907.09,,91.17,1485.94,264.24,0.1,Ormsby,,-10.32,v3,Survey_C,1952,2035,40.33
LINE-5,173,2093.68,N/A,47.6,0.5727,10312508.85,4927.81,74.84,3595.75,N/A,XYZ,,ERROR,10.6,v1,Survey_B,1667,2183,10.95
LINE-5,174,4327.17,-617.36,17.13,0.0284,23454260.52,2434.04,XYZ,9265.74,334.86,,Ormsby,1.72,0.68,v2,Survey_C,1727830.1768669481,2334,47.79
LINE-5,175,3896.25,60.71,56.91,549.8342997189078,17557736.17,N/A,36.91,5525.87,150.8,NULL,Klauder,3.5,-17.28,v1,Survey_A,1834,2535,24.36
LINE-5,176,1856.49,22.39,ERROR,-0.8118,793803078.8594946,,22.66,,36.62,1.29,Ormsby,3.13,,v1,Survey_A,1103,2506,48.59
LINE-5,177,1136.4,-826.42,15.55,-0.8633,21926424.65,2698.17,33.92,400.78,232.38,26.52,Ricker,2.21,-12.4,v3,Survey_A,,2701,22.94
LINE-5,178,3287.19,96.37,24.43,0.1764,23965244.96,2242.03,4313.163081473764,873.75,14.55,26.46,Ormsby,0.63,1.64,v1,Survey_A,,2928,41.07
LINE-5,179,,240297.8322241562,30.54,0.3573,17175867.65,2115.89,57.98,7376.69,24.29,24.76,Ormsby,,-19.82,v2,Survey_C,46142.81845632498,2936,42.21
LINE-5,180,2748.8,537538.5337501303,39.7,-0.6098,5950344.95,362590.26123254147,43190.1174310813,2792.55,203.43,25.33,Klauder,2.84,-6.19,v3,Survey_C,,2151,17.95
,181,1268.13,-225.53,42.0,0.2723,14173147.35,1759.95,5873.555805381786,2623.13,121.84,11.63,Klauder,4.04,-13.16,v2,Survey_A,1734,2395,41.74
LINE-5,182,4806.47,759.5,22.6,0.3875,7590296.69,4843.75,75.83,4354.99,250766.22361486522,18.98,Klauder,,17.31,v2,Survey_A,1598,2803,37.06
LINE-5,183,3183.08,-636.95,34.45,-0.525,6122178.53,1592.65,78.36,3254.71,104.95,10.72,Ormsby,8.69,-11.83,v3,Survey_C,,2148,18.44
,184,2074.84,-506.17,12.71,0.3566,24258867.28,3513.09,14.15,4028.69,149.21,29.92,Ricker,N/A,-10.77,v2,Survey_B,1486,,13.91
LINE-5,,2094.85,-733.2,,0.806,6269230.02,4198.07,69.5,8944.79,ERROR,1.21,Ormsby,7.63,10.39,v3,Survey_B,1364,2566,11.68
LINE-5,186,2214.49,686.41,38.04,0.4143,13633983.44,4912.18,46.8,9840.87,59.82,ERROR,Ormsby,3.74,1.68,v3,Survey_C,1939,2209,25.84
LINE-5,187,ERROR,-507.52,12.68,0.0333,5171271.06,4019.86,37.85,9268.1,212.76,7.72,Ricker,0.96,8.65,v1,Survey_C,1063,431876.066618528,28464.907714830515
LINE-5,188,3566.81,734.52,20.2,0.516,6654575.1,3232.35,78.85,4719.66,87.35,23.51,,9.56,-9.98,v2,Survey_A,1818,2540,30.47
LINE-5,189,3085.88,52363.168285343505,22.87,-0.6964,12867297177.019949,4256.43,,437.18,260.33,22.19,Ormsby,-7.65,4.64,v2,Survey_C,1406,2002,40.0
LINE-5,190,2886.98,606.19,21.59,-0.4952,17993088.42,4764.42,65.45,4500.23,230.04,6.38,Klauder,7.94,14.35,,Survey_B,1150,2931,2473.1315409127697
LINE-5,191,1481180.184028798,32.58,36.44,0.3001,7065133.36,4204.19,28.46,1057.68,260.21,28.48,Ormsby,0.18,-15.02,v1,Survey_B,1468,2409,40.95
LINE-5,192,2454.89,-959.19,41.52,0.7304,10986949.08,2934.44,67.56,6732.48,184.11,3.03,Ormsby,-2.05,-13.03,v2,,1237,2412,39.03
LINE-5,193,3200.8,240.73,43.28,-0.5803,10442088.59,4791.06,94.84,8288.84,134.16,29.64,Ormsby,-6.74,-3.22,v3,Survey_B,1616,ERROR,21.77
LINE-5,194,ERROR,114.86,22.37,0.9063,24922641.31,3157.94,35.1,1690.24,46.23,22.94,Ricker,4.86,1.3,v3,Survey_B,1083,2610,5808.868117752034
LINE-5,195,2200.46,88.15,16.06,0.4742,,2328.59,27.32,6903.49,281.72,5586.997434980566,Ricker,-5.64,-2.78,v1,Survey_B,1174,2766,19.77
LINE-5,196,3303.3,957.68,,0.3249,22796791.34,1580.48,90.46,970.9,27.72,18.94,Klauder,-4.43,,v1,Survey_B,1564,1925658.033642095,36.25
LINE-5,197,611953.4634214734,-997.3,57.14,71.44456183576825,7348079.39,4681.58,33.27,2955.81,219.17,,Ricker,-8.89,-7.87,v3,Survey_C,1602,2598,ERROR
LINE-5,198,3219.13,-860.98,16.99,0.0624,6406269.07,3049.03,33.15,5297.98,0.68,13.67,Ormsby,6.85,5.02,v2,Survey_B,1505,2607,41.93
LINE-5,199,4443.95,-986.18,13.01,-0.9265,21603319.99,2591.01,15.23,851.57,173.84,12.9,Ormsby,-5.39,11.47,v1,Survey_C,1266,1976810.4426433388,40.59
LINE-5,200,2278.2,844.47,29.46,-0.9564,N/A,XYZ,41.31,ERROR,NULL,0.33,Ricker,7.82,15.01,v1,Survey_C,1325,2223,18.74
LINE-5,201,,-58.79,,-0.2082,24095060.13,2162.08,23.01,7944.3,155.32,22.07,Ormsby,1.27,-0.99,v2,Survey_B,1248,2102,31.74
LINE-5,202,1098.86,581.87,54.01,,6816768.47,4771.93,76.44,9480.05,,2.8,Ormsby,-5.25,10.58,v3,Survey_C,1315,2298,30464.12579209224
LINE-5,203,1583.94,10474.936466768228,27.68,-196.3717117111163,508698660.79768693,4824.19,91.93,,298.85,1220.0849262251452,Klauder,-9.3,-6.82,v2,Survey_A,1007,2823,32.59
LINE-5,,4767.14,-61.81,54.8,-0.0823,11754688209.028063,4880.99,94.55,6425.43,,7.92,Klauder,9.98,6.27,v2,Survey_A,1417,2206,46.13
LINE-5,205,1321.7,187.05,48.76,0.9521,13745147.24,3224.58,88.99,7745.41,229.27,8.41,Klauder,-9.73,-6.81,v2,,1328,2670,24.2
LINE-5,206,3270.78,-978.26,31.12,-0.064,2213700772.636659,4568.33,32.19,652.28,314.27,5.58,Ricker,-9.91,18.45,v1,Survey_C,1339,2418,31.07
LINE-5,207,2086.08,-816.96,44.44,-0.7643,13050795.27,2845.01,62.08,,268.61,0.12,Ricker,4709.3037564443675,-3.48,v3,Survey_A,1349,NULL,36.68
LINE-5,85480.78063498641,4465.7,912.99,ERROR,0.3534,5882765.18,3565.26,8190.405417860237,6177.85,328.9,8.3,Ricker,-0.3,-1139.5890238972283,v1,Survey_C,502741.6510914276,,19.95
LINE-5,209,2245.91,140.29,57.39,-0.9086,24933865.07,4003477.9274595394,48.27,7923.43,207.82,4896.959198124451,Ricker,-2.01,-7.98,v1,Survey_A,1303,ERROR,23826.435454364793
LINE-5,210,1656.22,-41217.452841120175,47.46,0.8005,6763824.21,1977.89,61.13,XYZ,129.02,2.08,,-6.8,N/A,v1,Survey_C,503525.00033826724,2501,48.35
LINE-5,211,4745.71,-450.11,38.25,0.9503,13279151.45,3056.31,61.42,461.51,ERROR,1.04,Klauder,3.43,19.02,v2,Survey_B,1283,2377,
LINE-5,159944.7694312756,3986.84,-230.72,41.59,-0.0433,17369622.06,3311.68,85.89,8848.1,67.85,22.31,Ricker,-3.15,ERROR,v3,Survey_B,1406,2146,38.55
LINE-5,213,4441.52,-775.58,21.51,0.2531,18096410.2,3336.65,NULL,1976.91,61.75,ERROR,Ricker,9.13,3.15,v1,Survey_A,1809,2602,36.88
LINE-5,214,,851.76,39.98,-0.1398,19854721.54,3413.77,50.45,4387.15,201.5,0.84,Ormsby,-0.06,,v3,Survey_C,1624,2481,13.76
LINE-5,215,3659.83,63.31,,0.1126,11153530.31,2275.24,32.14,1734.67,115.24,3.63,,-4.58,5.12,v1,Survey_C,,2898,46.03
LINE-5,216,4803.07,452.82,44743.472023705246,-0.7022,,3265.24,16.11,1992.78,310.56,5.89,Ricker,0.62,7.99,v3,Survey_A,1521,2405,31.53
LINE-5,217,3722.61,-495.54,17.1,-0.3328,7615385.73,3764.02,95.25,1087.27,160.34,NULL,Ricker,-3.86,-2.28,v2,Survey_C,1840,2264,38.84
LINE-5,120450.63648690461,,511.06,50.88,0.8157,8809419.44,3072.15,31.41,1847.15,291.59,25.7,Ricker,3.43,0.65,v3,Survey_C,1544,2480,36.37
LINE-5,219,2989.09,513137.9540536499,33.29,0.615,12715924.83,3908.2,75.31,7380.13,300.61,4.28,Klauder,3.03,1.12,v1,Survey_B,1032,2083,29.25
LINE-5,220,3570.96,-812.52,38.54,-0.4187,14722730.91,4619.95,70.1,9353.15,,3.4,Klauder,,-11.35,v2,Survey_B,1859,2310,43.01
LINE-5,N/A,,309.63,49.87,-0.2751,21291137.82,2097.28,53.16,5803.5,318.39,,Ricker,,-11.89,v3,Survey_A,1666,2353,24.76
LINE-5,222,1884.2,872.89,19.48,-0.6253,12399124.93,2685.52,23.97,6546.31,357.09,17.76,,8.88,18.8,v2,Survey_A,1460,2661,28.05
LINE-5,223,3045.47,906.95,50.01,-0.0855,237618043.28757936,4426.96,56.53,3467.05,219.9,15.52,Ricker,3.66,-3.34,v1,Survey_A,1446,2078,16478.507122578492
LINE-5,,3681.48,542.76,21.36,62.19091586182039,16614994.8,XYZ,,3770.99,117.56,22.3,Ormsby,XYZ,2.28,,Survey_B,1867,2796,35.77
LINE-5,225,2329.7,-905.44,,-0.0618,10401535.45,4382.0,,6170.17,195.05,9.65,Ormsby,-5.61,-2.34,v3,Survey_B,1374,2713,25.18
LINE-5,226,4172.18,779.34,29.11,0.717,18751740.66,2104.58,52.9,6567.43,55.25,9.01,Ormsby,5.29,12.1,v2,Survey_B,1150,2288,48.79
LINE-5,227,4501.76,-930.09,43.21,-0.7951,20399161.93,4336.29,46.35,1800.69,212.86,8.0,Ricker,-9.75,-4372.945303438765,v3,Survey_B,1911,2990,31.02
LINE-5,228,4551.53,348.16,15.64,0.8982,14696414.99,,77.74,8366.14,355.92,5.5,Ormsby,-4.15,N/A,v2,Survey_B,1926,2433,44.0
,229,2918.18,671613.8317915571,52.96,XYZ,14722209.56,1899.78,ERROR,1713.94,323.06,21.79,Ricker,-1.88,-7.06,v3,,1783,,15.16
,XYZ,2654.27,-342.41,49.02,0.5914,8168738.17,3395.07,70.19,227.39,78.77,2480.5777521725054,Klauder,-7.79,13.28,v1,Survey_A,1026,2977,47.86
LINE-5,231,N/A,-49.63,21.97,0.4193,571282066.3100207,3794.03,63.4,3531.96,215.22,15.24,Ormsby,6.82,-9.96,v2,Survey_C,1878,2375,
LINE-5,232,3771.52,462.69,25.1,-0.6029,24258690.72,2619.89,32.73,4183.99,337.69,ERROR,Ricker,1800.1409608215663,13.99,v2,Survey_A,1560,2995,10.01
LINE-5,233,1537.78,800.15,25.69,0.6081,12424323.23,3945.0,91.13,5063.37,279.51,16.01,Ormsby,7686.52883830584,-8.28,v3,,1163,2385,13.5
LINE-5,XYZ,2179.02,-90.87,32.71,-0.9471,,1670.92,12.59,6009.02,359.8,11.64,Ormsby,-2.77,3.05,v1,Survey_A,1407,2495193.4912026683,11.94
LINE-5,235,3498.69,373.08,15.61,-0.9827,10002922.89,4842.29,97.1,8741.95,31.8,17.12,Ricker,6.65,3.48,v2,,1346,2345,14.42
,236,4773.0,109.14,39.3,-0.1483,13606357.74,3207.85,,5929.25,,2.79,Ricker,0.54,0.62,,Survey_B,1488,2183,49.28
LINE-5,237,4235.41,18.71,16301.454106296138,0.6435,7746610.89,4481.07,69.99,841.64,0.87,10.76,Ormsby,3.09,0.07,v1,Survey_A,1564,2831,11.4
LINE-5,238,4661.17,-469.17,58.37,331.87449929625535,18040203.68,1735.65,49.91,515.88,351.87,6.61,Klauder,-1.63,-4.87,v1,Survey_A,1001,2869,45.29
LINE-5,239,3464.11,585.39,51.05,0.3636,,4669.68,17.64,6154.4,ERROR,3.65,Ormsby,XYZ,11.33,,Survey_C,1518,2051,28.13
LINE-5,240,3228.29,471.25,56.15,-0.501,23999305.5,2588.71,64.3,7048.11,,2.94,Ormsby,8.22,-9.39,v1,Survey_B,1294,2412,12.72
LINE-5,241,2276.46,87054.39137978472,XYZ,ERROR,7871905.47,3537.61,47.38,2225.3,114.37,13.34,Klauder,-2.63,18.3,v1,Survey_A,1687,2946,48.7
LINE-5,242,4978.81,890.09,29.8,0.6889,,3824.64,69.62,5149.85,127.63,15.87,Klauder,-8.41,-18.82,,Survey_B,1152,2400,21.65
LINE-5,243,1068.04,556.48,20.37,-15.028688840536237,16578568.28,4530.81,94.25,5242.5,301.4,ERROR,Ormsby,2.87,-15.69,v2,Survey_B,1959,2686,ERROR
LINE-5,244,2454.24,216.01,47.24,0.9222,10992591.88,4098.1,26.05,4024.05,266.78,4.99,Klauder,-1.14,,v2,Survey_C,,2364,30.21
LINE-5,237468.11015049682,2676.4,-989.08,44.33,,24363516.24,3876.21,89.77,8369.23,91.79,5.17,Ormsby,-2.84,1609.840550933607,v2,Survey_A,1837,2945,38.87
LINE-5,246,4741.52,-26.26,28.46,-0.6618,5373076.64,135308.51935218953,22934.61747847386,2527.93,95.12,3461.1023256856383,Ricker,4.23,0.82,,Survey_B,1613,2501,35.48
LINE-5,247,4061.24,621.75,48.35,-0.9234,5576912.06,2662.27,22155.57629333473,8725.98,80.89,27.04,Klauder,5.85,-14.49,,Survey_A,1652,2759,23.87
LINE-5,248,4821.95,-504.07,38.27,-0.44,20424996.04,2580.56,89.72,,100.76,15.19,Ricker,1.62,13.18,v1,Survey_A,1256,2539,14.63
LINE-5,249,3987.03,-187.33,46.3,0.9983,21600561.85,N/A,16.02,9042.59,237.2,2.69,,,4.22,v3,Survey_B,1298,2571,35.09
LINE-5,250,1897378.7216877874,,,-0.2485,XYZ,2468.93,64.47,7329.81,327.91,2.28,Klauder,1.11,-10.02,v3,Survey_C,1794,2579,37.52
LINE-5,251,3883.6,-917.18,47.28,0.1935,13067791.12,2333.17,21.42,4637.17,44.98,15.24,Ormsby,,7.78,v3,Survey_B,N/A,2530,43.46
LINE-5,252,3542.83,9.08,54.93,N/A,,2677.9,70560.20325557078,9838.71,103.56,12.92,Ricker,0.17,0.28,v1,Survey_C,1735,2180,43.27
LINE-5,253,3089.67,-650.47,43.03,-0.0955,XYZ,3195.88,51.19,3128.21,316.88,22.85,Ormsby,-9.11,-2.9,v3,Survey_A,1250,2979,46.9
LINE-5,254,2195.46,427.31,47.45,-0.5602,11127598.36,4382.82,35.92,214.98,281.46,7.69,Klauder,-6.25,-7.68,v1,Survey_B,,2196,26.17
LINE-5,255,3948.39,-208.44,57.21,0.498,13406194.25,3821.19,89.35,9962.5,177.1,26.31,Ormsby,-6.99,4.33,v1,Survey_B,N/A,2335,42.16
LINE-5,256,2380.8,-169.15,12.75,0.5442,15962382.01,1931.97,,7947.01,N/A,7.59,Ormsby,0.24,14.76,v3,Survey_B,1674,2426,26.75
LINE-5,257,XYZ,-786.78,25.24,-0.7962,14085161.98,,83.82,3196.1,311.72,21.55,Klauder,-0.99,19.44,v3,,1363,2747,16.53
LINE-5,258,1527.94,-487.25,51.34,,15598644.1,2423.89,38.5,6434.39,289.42,25.73,Klauder,-4.8,14.56,v2,Survey_B,1483,2670,21.34
LINE-5,259,1409.19,-770.31,23.57,0.7307,8923020.72,2169.64,31.43,7665.77,239.67,19.97,Klauder,-5.4,4.47,v1,Survey_C,1263,2174,ERROR
LINE-5,260,3983.03,-332.52,14.17,XYZ,7269662.39,4480.83,34.1,887.11,23.26,5.6,Klauder,-2.23,-17.84,v2,Survey_A,1872,NULL,
LINE-5,XYZ,3883.52,230.62,34.56,0.7519,11362784.83,3219.75,88.85,3066.49,333.76,27.03,Ricker,0.76,13.77,v2,Survey_A,1020,2603,27.12
LINE-5,N/A,4499.04,25423.16217957836,36.03,0.6132,7323839.57,3262.68,XYZ,,34.98,,Klauder,3.52,-19.89,v2,Survey_B,1555,2683,33.59
LINE-5,263,N/A,ERROR,27.22,0.9423,6393750.56,3369.32,,233.76,45.65,14.15,Ormsby,-6.73,3.77,v1,Survey_A,1458,2084,34.57
LINE-5,264,4658.9,-151.0,45.16,-0.0383,8319269.88,4412.84,12.11,5213.44,16.89,29.07,Klauder,-9.1,19.57,v3,Survey_A,1979,2668,38.63
LINE-5,265,1079.97,283.76,26.12,0.1712,10812246.68,2768228.057406192,96.16,,12.73,5.59,Ormsby,9.01,7.53,v2,Survey_A,1956,,49.59
LINE-5,266,4094.29,-952.33,47.12,0.8019,18863823.44,2294.5,46.42,1718.23,135.41,19.97,Klauder,-2.29,1541.8899501797973,v3,Survey_B,1364,2686,30513.848434882737
LINE-5,267,NULL,494.27,46.76,0.3384,12095385.0,3208.4,N/A,9788.34,320.28,,Ricker,8.93,-8.58,v3,Survey_C,1792,,34.8
LINE-5,206317.8094840659,3427.59,121.06,39.22,N/A,14245101.8,1887.04,50.7,5237.01,54.26,21.61,Klauder,-247.43148003674344,-9.56,v2,Survey_B,1142,2541,49.7
LINE-5,269,1348037.7751952484,467.37,25.56,0.7075,15863032.83,1151040.4035617628,24.45,5737.03,55.69,27.81,Klauder,8.69,14.4,v1,Survey_A,1314,2914,41.3
,270,1220.21,706.5,39.33,0.1746,17222874.74,2785.85,,8414.73,16.14,16.51,Klauder,-9.42,10.63,v3,Survey_C,1535,2855,35.23
LINE-5,271,2837.16,-809.87,49.48,0.4478,7912357940.810436,4989.45,46.36,7532.3,339.13,14.56,Ormsby,,4.01,v1,Survey_C,1075,2348,38.22
LINE-5,108025.60452898064,1975.27,-926.37,17.73,,9885304.85,2516.53,28.15,441.37,215.55,17.99,Ricker,,0.27,v2,Survey_B,90138.8219687268,2724,36.15
LINE-5,273,,-295.76,48.55,106.637241283499,10177739.29,1564.28,92.15,6671.11,85.97,20.49,Klauder,,-6.32,v2,Survey_B,1786,2724,23.31
LINE-5,274,2157.7,-149.14,34.41,0.642,18607008.9,4391.27,58.38,2822.27,52.87,27.8,Klauder,-9.38,-8.9,v3,Survey_A,1655,2460,38.84
LINE-5,275,2734.92,440.71,32.7,-0.64,12924963.58,2068.41,N/A,4343.63,261.96,10.42,Klauder,2.99,-15.66,v2,Survey_C,1827,2753,11.22
LINE-5,276,1498.47,978.36,28.93,0.6779,NULL,,67.09,N/A,108.41,17.54,Ricker,9.55,16.52,v2,Survey_B,1960,2111,28.88
LINE-5,277,1371.32,N/A,48.05,N/A,8644546.61,1694.51,15.5,ERROR,157.15,24.43,Klauder,-4.61,14.99,v3,Survey_C,1044067.1347385027,2315,7513.377246069336
LINE-5,278,NULL,-740.79,25.14,-0.1763,18553623.1,2727.64,83.58,1529.51,121.46,7.8,Ormsby,7.44,-1.49,v3,Survey_A,XYZ,2609,25.63
LINE-5,279,4640.88,-65.36,34.36,0.0839,16025692.89,2558.83,20.25,6448.94,239.46,8.62,Ormsby,-2.5,-16.01,v3,Survey_B,1237,NULL,47.93
LINE-5,280,4614.76,-189.07,59.57,-0.9445,,2217.23,69.82,362.44,112.45,21.98,Klauder,7.47,-12.41,v3,Survey_B,1312,2674,XYZ
LINE-5,281,2548.21,-525.05,21.62,-0.44,24664381.24,2115.03,99.71,6555463.859473295,67.15,7.22,Ricker,-8.34,13.67,v2,Survey_A,1564,2711,18.56
LINE-5,282,447580.33421179245,50.29,44.7,N/A,8944691.21,,32.72,7657.86,109.75,1.18,Ormsby,-1.47,-3.74,v1,Survey_B,1325,,13.76
LINE-5,138855.04244507247,1598.47,,42.72,0.8023,ERROR,3198.92,80.8,6027.63,253.2,16.2,Ricker,0.32,4.1,v3,Survey_C,747475.0923423056,2124,20.74
LINE-5,284,3707.56,756.58,27.75,0.1635,4528941577.651585,2054050.9178092347,95.02,2891.5,18.54,20.96,Ormsby,1.41,N/A,v1,Survey_C,1161,2615,21.96
LINE-5,285,3272.1,-212.17,43.33,293.44331797692064,15139278.16,2362.84,15.56,3259.27,323.81,9011.474657603245,Ormsby,0.64,-6.34,v2,Survey_C,1711,2488,11.37
,13324.752757164122,4953.7,-862.14,53.1,-0.9346,18512139.33,,66.4,1357.31,101.66,15.9,Ormsby,-6.73,N/A,v1,Survey_A,1803,2193,18.55
LINE-5,,1710.27,125.32,XYZ,N/A,14459767.27,3268.8,97.88,NULL,89.94,2.12,Ormsby,-6.83,-4.62,v1,,1673,2841,27.51
LINE-5,288,4901.78,808.84,43.53,218.1485501336915,10210774.29,1552.69,73.98,4584.47,105907.81146006513,22.8,Ricker,7.66,N/A,v3,Survey_A,1819,2320,26.7
LINE-5,289,1758.34,365.93,12.89,-0.2087,N/A,ERROR,38.72,9578.66,9.95,ERROR,Ricker,XYZ,-13.82,v3,Survey_C,1434,2406,26.87
LINE-5,290,4338.8,-159.78,22.55,0.5176,9786906.98,3111.24,81.21,6670.77,159.72,23.8,Ricker,-6.84,-13.43,,,1596,ERROR,4364.031303285496
LINE-5,291,4321.22,246.83,21.32,0.2105,XYZ,4544.57,60.8,9284.61,81.7,7.45,Ricker,8.27,-8.43,v3,Survey_C,1312,2489,33.49
LINE-5,292,2570.61,496.3,24.73,,19017622.56,4667.25,59.98,9988.59,259.38,6.18,Ormsby,-9.19,,v2,Survey_A,,2781,20.24
LINE-5,293,1609.54,945.28,45.57,209.1588999713638,10436822.09,4383.99,30.98,5642.41,210.85,20.38,Klauder,6.96,19.76,v1,Survey_A,1568,2028,14.65
LINE-5,294,2682.85,455.22,NULL,,12150114.45,3158.44,37.38,NULL,231.44,,Klauder,150.90178576595866,-19.11,v3,Survey_B,1902,2447,NULL
