well_id,date,measured_depth_m,mud_weight_ppg,rop_m_per_hr,borehole_diameter_in,fluid_loss_rate_ml_per_min,pump_pressure_psi,bit_type,operator_name,rig_id,drilling_fluid_type,wellhead_pressure_psi,formation_pressure_psi,wob_kN,rpm,torque_ft_lbs,standpipe_pressure_psi,direction_azimuth_deg,inclination_deg
WELL-1003,2012-04-06,N/A,9.22,14.82,8.89,36.44,3004.38,Roller Cone,Weatherford,RIG-4,OBM,2757.75,4417.02,NULL,84.89,957.9,1355.24,132.53,XYZ
WELL-1003,2012-04-07,6366,10.78,17.89,,13158.41238802118,603.61,Roller Cone,Halliburton,RIG-5,SOBM,2565.91,4092.09,147.22,102.02,8085.48,1163.56,64.83,32.1
WELL-1003,2012-04-08,1814879.0674166663,8.55,26.77,11.52,42.49,3923.95,Diamond Impregnated,Schlumberger,RIG-1,OBM,1129.17,4451.27,21.61,188.08,8579.58,4672.79,253.67,3.16
WELL-1003,2012-04-09,6366,11.42,26.29,9.41,11.12,1058.35,Diamond Impregnated,Halliburton,RIG-1,SOBM,1857.2,4044.65,190.49,115.98,2974.74,595.35,,53.45
WELL-1003,2012-04-10,6366,8.96,12.67,8.64,21.08,4353.61,Diamond Impregnated,Schlumberger,RIG-1,OBM,1754.81,2474.07,55.46,131.57,2496.51,1346.65,246.67,9.77
WELL-1003,2012-04-11,6366,8.5,7.74,11.35,49.97,1703.22,Roller Cone,Schlumberger,,OBM,1536.41,3634.86,16.11,66.76,9061.27,,141.32,26.27
WELL-1003,2012-04-12,6366,10.0,12.32,8.66,20.5,ERROR,PDC,Schlumberger,RIG-5,SOBM,2657.23,3275.18,145.91,131.0,8004.2,3488.06,169.43,5.15
WELL-1003,2012-04-13,6366,ERROR,,8243.102749173891,5.11,2265.0,Diamond Impregnated,Schlumberger,RIG-2,WBM,,4951.1,89.69,196.99,3760.56,NULL,38.81,23.63
WELL-1003,2012-04-14,1100802.8320209845,9.6,12226.19572842597,11.0,47.18,791.35,PDC,Halliburton,RIG-4,WBM,2064.77,2688.11,40.45,73.54,2302.81,3250.54,11.98,47.23
WELL-1003,2012-04-15,6366,11.89,26.71,9.88,13.36,1251.31,Diamond Impregnated,Weatherford,RIG-4,WBM,2684.54,5267.33,120.88,178.65,5159.85,3440.63,117.69,9.51
WELL-1003,2012-04-16,6366,10938.748908943364,29.25,11.98,25.28,2022.04,PDC,Schlumberger,RIG-1,WBM,1754.14,4303.13,182.1,99.13,2971.01,2245.28,94.19,58.02
WELL-1003,2012-04-17,6366,,13.57,8.91,46.87,710.51,Roller Cone,Weatherford,RIG-4,WBM,1879.31,89806.91692892119,140.42,156210.29966026408,814.91,4274.49,NULL,N/A
WELL-1003,2012-04-18,6366,11.43,29.68,10.22,42.19,4485.24,PDC,Weatherford,RIG-5,WBM,N/A,5016.8,57.18,84.36,9789.83,3239.18,227.97,20.76
WELL-1003,2012-04-19,6366,9.65,29.49,9.67,14.65,2292.35,Roller Cone,Schlumberger,RIG-2,WBM,115416.22917727931,4817.8,174.32,74.22,N/A,1567.72,296.15,9.15
WELL-1003,2012-04-20,6366,9.81,8.81,9.67,6.58,4783.78,Diamond Impregnated,Nabors,RIG-3,WBM,1727.37,3149.62,185.38,133.48,3398.61,810.82,,22.68
WELL-1003,2012-04-21,6366,10.8,23.01,9.06,6.96,2635.29,Roller Cone,Halliburton,RIG-3,OBM,1498.51,5735.5,138.55,50.71,9918.95,1033.38,324.6,76.34
WELL-1003,2012-04-22,6366,11.47,12.28,8.56,45.16,1261.16,PDC,Weatherford,RIG-5,,544946.1818795681,,192.11,129.63,4727.37,2494.35,94.24,42.47
WELL-1003,2012-04-23,6366,10.07,21.92,9.66,15.79,2202.0,PDC,Weatherford,RIG-4,OBM,1178.11,2245.78,172.2,183.16,2812.93,2298.74,34.86,20191.091276079653
WELL-1003,2012-04-24,4455759.175355488,10.06,23.99,9.94,15.12,2534.85,Roller Cone,Nabors,RIG-4,SOBM,2618.19,3372.73,107.29,130.02,8328.38,3563733.839796331,217.57,20.65
WELL-1003,2012-04-25,6366,1527.6620587738773,13.41,12.18,30.13,2007.1,Roller Cone,,RIG-2,WBM,1491.82,2242.46,14.66,,8640.16,3528.97,102.63,60.29
WELL-1003,2012-04-26,6366,11.91,18.28,8.97,8.15,3185.97,Roller Cone,Schlumberger,RIG-1,WBM,N/A,5993.3,38.63,NULL,5425.75,4046.4,20.9,42.33
WELL-1003,2012-04-27,6366,XYZ,20.14,11.94,35.63,3883.57,Roller Cone,Weatherford,RIG-1,OBM,2530.49,2129.25,107.04,140.9,5714203.428698209,3569.25,7754.941244962786,13.65
WELL-1003,2012-04-28,6366,,N/A,10.14,49.73,1198.6,Diamond Impregnated,Halliburton,RIG-3,OBM,2058.04,3991.56,46.35,161.97,3808.8,3659.36,290.75,70.33
WELL-1003,2012-04-29,6366,9.88,23.03,XYZ,10.5,3367.21,PDC,Baker Hughes,RIG-3,OBM,NULL,3103.82,,XYZ,9254.91,989.87,347.93,76.77
WELL-1003,2012-04-30,6366,10.44,15.81,9.51,13.84,,Roller Cone,Nabors,RIG-5,OBM,1357.98,2709.36,52.28,72.82,1099.27,676.72,170.37,59.66
WELL-1003,2012-05-01,6366,9.4,20.57,10.69,15.23,3908.91,Roller Cone,Weatherford,RIG-1,,2950.78,4782.36,158.26,58.29,5399.98,2956.96,130.27,85.33
WELL-1003,2012-05-02,6366,10.28,11.11,10.71,34.58,951.6,PDC,Halliburton,,OBM,1133.03,756504.0953011209,39.55,120.21,4085.34,1250.64,,26.83
WELL-1003,2012-05-03,6366,9.91,23.02,9.25,4.65,ERROR,Diamond Impregnated,Nabors,RIG-2,WBM,,3763.69,187.82,36971.99302546443,,2787.35,80.67,63885.1655784828
WELL-1003,2012-05-04,6366,11.08,22.95,11.44,11.68,2614.92,Diamond Impregnated,Weatherford,RIG-1,OBM,2217.54,5463.96,19.84,105.77,7812.08,3296.48,109.85,50.59
WELL-1003,2012-05-05,6366,11.78,25.79,9.6,47.45,3322.57,Roller Cone,Weatherford,RIG-4,WBM,1116.58,4414.2,138.57,138.47,4083.25,2806.02,85.33,81.17
WELL-1003,2012-05-06,6366,10.61,7730.728416695903,9.22,25.14,,PDC,Nabors,RIG-4,OBM,2309.16,3980.6,61.89,192.78,5575.06,1267.72,280.85,89.16
WELL-1003,2012-05-07,6366,10.15,13.97,11.94,25.53,850.5,Roller Cone,Schlumberger,RIG-1,OBM,1033.76,2081.95,170.57,144.38,9390.16,3799.63,246.21,1.76
WELL-1003,2012-05-08,XYZ,8.82,6.56,10.86,11.75,351961.93562466867,Roller Cone,Schlumberger,RIG-3,WBM,1973673.8964707912,3886.88,,59.64,9158.47,4351.14,174.9,37.74
WELL-1003,2012-05-09,2947517.182819708,10.48,11.12,11.33,11.95,3608.41,PDC,Halliburton,RIG-3,OBM,1290.47,3704.24,21381.50025556694,188.7,3169.84,2817.79,9.81,57.65
WELL-1003,2012-05-10,6366,10.53,12.73,6654.258466913633,29.04,2495.89,Roller Cone,Nabors,RIG-1,OBM,1144.84,5993.25,57.89,,6655.93,1700.49,359.19,16454.828321067103
WELL-1003,2012-05-11,6366,10.12,5.77,12.15,8.65,2664.35,PDC,Nabors,RIG-3,SOBM,1447.24,4343.32,30.06,81.22,4662.77,925.86,233.31,44.89
WELL-1003,2012-05-12,6366,10.05,21.28,9.78,22.59,1773.47,PDC,Weatherford,RIG-2,OBM,2873.32,5119.37,117.01,175.8,3195.55,4951.7,185.24,2.52
WELL-1003,2012-05-13,6366,9.63,14.71,12.01,9.45,4161.67,Roller Cone,Baker Hughes,RIG-3,OBM,1639.89,4890.66,44794.25704752612,96.4,5628.2,2760.5,264.5,2403.9556113258227
WELL-1003,2012-05-14,6366,N/A,21.99,11.24,9.42,3528.01,Diamond Impregnated,Weatherford,RIG-4,OBM,2650.96,2860.67,4800.95752578387,197.98,2082.88,1927.36,147.24,39.55
WELL-1003,2012-05-15,6366,11.95,14.61,9.16,37.18,2692.48,Diamond Impregnated,Halliburton,RIG-4,SOBM,1700.29,3011.19,78.34,65.04,ERROR,1638.74,23.69,41.53
WELL-1003,2012-05-16,6366,11.54,N/A,8.91,26.93,3420.04,Roller Cone,Weatherford,RIG-3,WBM,XYZ,4465.1,,59.7,9781.49,730717.0683693095,255.16,12.64
WELL-1003,2012-05-17,6366,6929.772877842797,11.34,12.14,11.76,1938.3,PDC,Halliburton,RIG-1,OBM,1491.7,3977.53,137.36,164.13,398417.2018178432,1179.49,272.26,33.13
WELL-1003,2012-05-18,6366,10.31,XYZ,11.59,9.89,698.86,,Baker Hughes,RIG-3,OBM,1001.93,2608.46,NULL,192.79,6534.0,3435.28,249.87,1.67
WELL-1003,2012-05-19,6366,8.5,10397.510415330911,9.62,36.05,4496.32,Roller Cone,Nabors,RIG-3,OBM,2973.82,3827962.720502429,194.72,107.24,8158.85,2172.37,53.23,28.05
WELL-1003,2012-05-20,6366,11.65,11.04,9.74,9.25,4140.94,Diamond Impregnated,,RIG-1,OBM,1708.14,5390.44,,103.85,7771.61,646.2,304.25,88.15
WELL-1003,2012-05-21,4311351.770837503,11.43,26.6,N/A,ERROR,1569.92,Diamond Impregnated,Halliburton,RIG-2,WBM,2011.52,,10.69,120.19,3740.71,3632.48,169.52,70.61
WELL-1003,2012-05-22,6366,9.09,12.37,11.22,36.41,1775.15,Roller Cone,Nabors,RIG-5,WBM,2808.88,3090.97,26008.580741775062,146.24,7165.3,993.39,347.32,8.21
WELL-1003,2012-05-23,6366,10.44,21.87,8.7,31.02,2977.94,Diamond Impregnated,Schlumberger,RIG-5,SOBM,1478.91,5835.06,133.06,NULL,7993.91,1517.36,ERROR,73.15
WELL-1003,2012-05-24,6366,9.47,8.9,8.97,31.99,767.77,PDC,Schlumberger,RIG-1,WBM,2912.39,2663.21,48.91,169.39,5652.27,1884.06,186.59,71.93
WELL-1003,2012-05-25,6366,11.97,21.8,,15.0,N/A,Diamond Impregnated,Baker Hughes,,OBM,1095.59,2422.55,51.27,88.86,,1049.17,269.06,44.37
WELL-1003,2012-05-26,N/A,8.58,23.55,N/A,31.93,1786.91,Roller Cone,Nabors,RIG-3,OBM,1697.25,4856.97,174.19,ERROR,9234.64,3835.03,233.37,14431.558414054249
WELL-1003,2012-05-27,6366,11.23,14.5,894.7171428619827,7.19,ERROR,PDC,Halliburton,RIG-5,SOBM,1646.56,3816.0,160.55,102.11,7719.94,ERROR,42.74,88.15
WELL-1003,2012-05-28,6366,11.66,8.7,11.71,2.59,2686.65,Diamond Impregnated,Nabors,RIG-5,OBM,1597.44,3908.61,154.82,179.03,1883.19,1486.65,291.58,1330.8286320897575
WELL-1003,2012-05-29,6366,9.3,9.0,10.84,42.23,2480.27,Roller Cone,Nabors,RIG-2,WBM,2174.31,3176.79,137.83,102.11,2949.77,,26.86,16.46
WELL-1003,2012-05-30,6366,9.06,,11.75,31.95,3826.99,Diamond Impregnated,Weatherford,RIG-3,SOBM,2185.64,3811.08,63.4,69.83,6828.83,2077.32,100.55,49.15
WELL-1003,2012-05-31,3183305.4998559523,9.0,23414.216044036468,,11.15,3563.7,Diamond Impregnated,Baker Hughes,RIG-4,WBM,1126.81,2551.74,91.96,67.27,1662.87,3840.36,3.55,41.34
WELL-1003,2012-06-01,4417090.311733136,8.88,14.13,11.95,NULL,,Roller Cone,Weatherford,RIG-2,WBM,1991.08,3986.4,125.7,77.58,9779.55,NULL,38.24,41.78
WELL-1003,2012-06-02,6366,11.9,15.63,11.44,4.81,4855.08,PDC,,RIG-1,SOBM,2919.52,4884.63,196.67,187.68,226063.32944259126,3586.13,221.71,
WELL-1003,2012-06-03,6366,10.61,7.32,9.36,36.27,3601.48,Diamond Impregnated,Nabors,RIG-5,SOBM,1476.76,4728.13,182.96,76.93,1942.4,503.0,21.25,71.03
WELL-1003,2012-06-04,6366,9.32,24.66,10.46,15.22,1977.61,Diamond Impregnated,Weatherford,RIG-5,OBM,1057.69,5147.84,N/A,135.61,2344.72,4675.23,68.89,19.46
WELL-1003,2012-06-05,6366,11.98,6.07,8.9,31.36,3321.07,PDC,Weatherford,RIG-2,WBM,2059.04,5227.64,163.16,175.49,1591.75,4262.92,66.43,58.62
WELL-1003,2012-06-06,6366,9.86,10.07,11.12,18.44,2144.01,Roller Cone,Nabors,RIG-2,SOBM,2134.78,,109.76,183.98,1735.02,620.88,ERROR,59.98
WELL-1003,2012-06-07,6366,,21.63,8.72,,840.74,PDC,Halliburton,RIG-5,,1829.83,5945.23,68900.91166883658,60.31,8695.8,3791.57,225.47,0.8
WELL-1003,2012-06-08,1822995.3318426781,9.24,10.6,11.45,33.79,3777.69,Diamond Impregnated,Weatherford,RIG-2,OBM,NULL,2355.15,N/A,157.4,3563.76,3297.86,91.72,79.99
WELL-1003,2012-06-09,6366,11.75,27.37,9.08,1.54,3255.29,Roller Cone,Baker Hughes,RIG-1,WBM,2362.05,4244.42,63.38,70.29,5452.08,1914.17,262.11,37.16
WELL-1003,2012-06-10,6366,11.03,21.58,8.98,1046.9705350107029,4589.01,,Schlumberger,RIG-3,WBM,1824.91,2291.08,187.35,111.23,4272.39,NULL,,35.34
WELL-1003,2012-06-11,6366,10.86,17.95,8.5,38.42,2162.64,PDC,Schlumberger,RIG-5,SOBM,2332.65,5330.1,46.64,137.95,XYZ,2015.62,111.14,86.25
WELL-1003,2012-06-12,6366,11.08,27.18,11.82,14.72,2146.06,PDC,Schlumberger,RIG-4,SOBM,1133.52,3616.19,24.14,163.16,3618.66,4804.87,335.43,75.44
WELL-1003,2012-06-13,6366,10.79,15.77,10.25,27.75,2525.54,PDC,,RIG-1,WBM,1626.97,5694.38,154.42,52.58,2294.45,825.22,293.74,70.03
WELL-1003,2012-06-14,6366,8.54,25.79,10.69,40.6,1237.13,Diamond Impregnated,Weatherford,,WBM,2596.96,,108.47,121.7,4241.55,2848.69,127.56,3.88
WELL-1003,2012-06-15,6366,9.62,8.17,10.13,43.39,2503.92,PDC,Halliburton,,WBM,1169.69,4336.21,162.28,79.9,7554.8,4218.41,148.31,27.72
WELL-1003,2012-06-16,6366,10.91,12.07,10.47,47.18,4194.33,Diamond Impregnated,,RIG-5,WBM,2504.96,4197.22,112.24,191.19,7883.73,2960.43,303.04,10.51
WELL-1003,2012-06-17,6366,10.91,19.48,8.86,15.71,3132.96,Diamond Impregnated,Halliburton,RIG-3,WBM,1422.26,ERROR,192.64,61.33,886.78,3318.9,340.49,3913.59933919276
WELL-1003,2012-06-18,6366,11.66,29.53,9.79,46.79,2062.84,PDC,Nabors,RIG-2,SOBM,1250.95,4454.1,,198.74,3974.58,2315.58,261.97,52.54
WELL-1003,2012-06-19,6366,9.93,9.36,11.45,23.3,865.05,Roller Cone,Nabors,RIG-2,SOBM,1153.29,2134.45,,195.41,9114.07,4347.06,5.23,9.89
WELL-1003,2012-06-20,6366,9138.976572769043,,10.73,27.8,4809.81,Diamond Impregnated,Weatherford,RIG-1,OBM,901803.6222226493,4655.68,25.95,141.55,6713.72,710695.4201175461,340.85,56.52
WELL-1003,2012-06-21,3362600.542469141,8.88,29.56,10.9,NULL,977.3,PDC,Nabors,RIG-3,OBM,2638.4,5061.26,30079.44724988706,ERROR,4542.04,1074.55,321.77,72.27
WELL-1003,2012-06-22,,9.61,9.97,9.44,14.6,4630.19,PDC,Baker Hughes,RIG-2,SOBM,2142.67,3764.31,6359.76960455919,79.15,8939.24,3910.98,200.74,23.18
WELL-1003,2012-06-23,6366,10.4,7.84,11.0,42.86,842.69,Diamond Impregnated,Halliburton,RIG-3,OBM,1345.66,2234.88,,73.31,,4002.4,159.76,
WELL-1003,2012-06-24,6366,8993.681999461132,XYZ,11.41,7.84,4905.42,Roller Cone,Halliburton,RIG-3,SOBM,2131.3,5244.26,N/A,50.05,5278.47,3356.45,156.11,60.42
WELL-1003,2012-06-25,6366,9.96,14.38,11.24,21.16,2110.12,Diamond Impregnated,Nabors,RIG-3,WBM,2015.42,5404.74,80118.15290486264,52.37,8256.34,4292.87,41.91,N/A
WELL-1003,2012-06-26,6366,9.05,7.73,10.86,7.82,2848.22,PDC,Halliburton,RIG-2,SOBM,NULL,4396.73,186.31,128.37,N/A,3062.49,140.77,89.93
WELL-1003,2012-06-27,6366,8.71,NULL,,0.9,2526.35,Roller Cone,Halliburton,RIG-4,WBM,2513.23,,116.28,195.75,3172.97,4800.76,201.24,54.38
WELL-1003,2012-06-28,6366,9.28,17.18,10.1,N/A,ERROR,Roller Cone,Baker Hughes,,OBM,1813.87,2303.15,139.08,152.01,3784.4,2350.58,282.08,81.56
WELL-1003,2012-06-29,6366,10.75,24.59,11.84,36.4,2053.1,Roller Cone,,,OBM,1934.11,5020.54,65.15,143.93,,2073.98,109.56,52.56
WELL-1003,2012-06-30,6366,10.97,,9.15,34.91,1332.52,Roller Cone,Schlumberger,,WBM,ERROR,3126.82,128.94,129.69,3829.02,885.55,143.62,86.17
WELL-1003,2012-07-01,6366,,29.55,8.7,9.51,2849.88,Roller Cone,Baker Hughes,RIG-5,OBM,2722.15,,28.54,83.91,7317.62,,225.0,36.05
WELL-1003,2012-07-02,6366,5799.128495772164,26.3,10.71,NULL,1983.59,PDC,Nabors,RIG-1,SOBM,2636.85,5272.47,,113.3,3635.27,2505.15,223.31,49.24
WELL-1003,2012-07-03,6366,10.08,16.11,9.12,23.33,1257.12,Diamond Impregnated,Halliburton,RIG-3,SOBM,1349.41,3158.51,23.29,58.22,2599.36,855.7,240.11,46.32
WELL-1003,2012-07-04,6366,9.1,,11.75,39.45,3829.57,Diamond Impregnated,Weatherford,RIG-5,SOBM,1120.4,4043.53,83.96,53.49,,2749700.97542912,213.96,89.63
WELL-1003,2012-07-05,6366,9.11,5.24,10.44,43.0,3683.73,Diamond Impregnated,Halliburton,RIG-3,OBM,2183.08,N/A,114.51,NULL,1905.11,1304.77,50985.363095493725,16.69
WELL-1003,2012-07-06,6366,10.4,6.33,,22.76,4818.39,PDC,Schlumberger,RIG-1,WBM,1453.79,4848.8,123.05,177.44,5398.91,NULL,24.72,61.68
WELL-1003,2012-07-07,6366,9.63,14.94,10.52,20.7,2813.23,Diamond Impregnated,Halliburton,RIG-5,WBM,1450.93,NULL,16901.967741961675,58.61,5425.26,3001.52,129.08,26.74
WELL-1003,2012-07-08,6366,,20.08,12.23,31.27,2965.81,PDC,Halliburton,RIG-5,SOBM,2799.34,4092.48,45.27,132.09,1313.98,4660.8,345.23,54.59
WELL-1003,2012-07-09,6366,9.42,27.65,9.41,0.21,945.87,Roller Cone,Weatherford,RIG-4,WBM,2782.82,,133.32,73.97,2709.58,3921.28,313.91,50.82
WELL-1003,2012-07-10,6366,,24.61,2344.7910626543708,4.13,3241.47,Roller Cone,Schlumberger,RIG-3,OBM,1689.0,XYZ,143.52,69.77,9413.88,144304.23164544246,83.11,56.65
WELL-1003,2012-07-11,6366,11.45,16.3,12.11,8.58,ERROR,PDC,Baker Hughes,RIG-1,SOBM,1300.23,5047.38,88.82,66.73,6674.54,1590.08,314.06,61.48
WELL-1003,2012-07-12,6366,9.12,26.04,8.59,37.69,4920.27,,Weatherford,RIG-5,OBM,2317.95,2951.04,63.31,197.2,3607.51,1690.18,333.65,20.37
WELL-1003,2012-07-13,6366,9.32,NULL,8.84,3386.1022934150537,XYZ,Roller Cone,Baker Hughes,RIG-2,WBM,1451.79,4944.21,147.52,57.06,,2340.53,245.71,32.58
WELL-1003,2012-07-14,6366,8.9,15.78,11.01,20.5,2739.15,Roller Cone,Weatherford,RIG-3,WBM,1778.84,3994.18,158.45,126.64,8693.19,3314.33,20.24,71.9
WELL-1003,2012-07-15,6366,5525.21137259465,24.1,11.57,49.21,3632.95,Diamond Impregnated,Weatherford,RIG-2,WBM,2525.36,5755.78,144.95,196.27,9481.57,2355.7,80.05,17.56
WELL-1003,2012-07-16,6366,9.52,28.94,11.17,6.72,1861.46,Roller Cone,Halliburton,RIG-1,OBM,1448.92,1749720.4866705588,61.35,113.98,5878661.773054383,498196.3285493946,317.24,70.28
WELL-1003,2012-07-17,6366,11.6,24.79,12.14,36.71,2061.07,Diamond Impregnated,Schlumberger,RIG-4,SOBM,1724.49,4704.42,22.39,130.59,3149.45,2332.86,215.49,29737.08062136915
WELL-1003,2012-07-18,6366,N/A,17.43,10.28,N/A,4954.88,Diamond Impregnated,Baker Hughes,RIG-5,,2867.39,4060.22,162.68,61.22,NULL,1483.39,147.57,15.62
WELL-1003,2012-07-19,6366,8.94,10.84,9.84,49.02,2907.86,Roller Cone,Halliburton,RIG-2,WBM,2878.65,5027.03,73.11,139.41,6519.73,1419.76,3.66,86.58
WELL-1003,2012-07-20,6366,8.65,NULL,ERROR,3.31,4559.31,PDC,Baker Hughes,RIG-2,OBM,2986.43,3357.26,123.45,157.25,1640.6,3177320.942380092,,39.14
WELL-1003,2012-07-21,6366,NULL,19.38,12.05,44.69,4271.67,Roller Cone,Nabors,RIG-3,OBM,1237.45,,XYZ,176.67,3566.3,4586.73,129.12,43.41
WELL-1003,2012-07-22,6366,9.98,22.76,9.51,33.29,4221.27,PDC,Halliburton,RIG-5,WBM,1282.33,3738.39,138.59,186.23,7387.85,539.5,99.16,23.52
WELL-1003,2012-07-23,6366,8.81,22.71,10.71,44.41,2827.43,,Halliburton,RIG-5,OBM,,2555.27,176.25,179.36,,1619.4,109.29,31.62
WELL-1003,2012-07-24,6366,9.35,11.26,11.04,22.16,1472.1,Diamond Impregnated,Weatherford,RIG-4,WBM,1573.28,4786.3,ERROR,188.41,6209.07,2164.84,268.45,24.6
WELL-1003,2012-07-25,6366,11.61,13.67,,,2984.3,Diamond Impregnated,Baker Hughes,RIG-1,OBM,2365.0,2504.86,NULL,109.98,2597.8,3332.71,,41.7
WELL-1003,2012-07-26,6366,9.2,24.65,10.01,31.82,4158.13,Diamond Impregnated,Halliburton,RIG-2,SOBM,1019.69,2957.96,152.96,116.24,1875.6,649.43,197.81,76.99
WELL-1003,2012-07-27,6366,9.02,9.31,11.14,,1440.46,Roller Cone,Weatherford,RIG-5,WBM,1649.98,,49.38,81.95,1934.11,XYZ,44.66,86.06
WELL-1003,2012-07-28,6366,9.55,14.97,9.1,22.09,2693.2,Diamond Impregnated,Schlumberger,RIG-1,SOBM,1558.37,5754.46,101.32,55.0,7190.8,4978.87,221.92,37.92
WELL-1003,2012-07-29,6366,,18.75,10.8,27.56,2918.65,Roller Cone,Nabors,RIG-4,SOBM,1473.1,,96.92,198.2,4286.11,,183.99,4.7
WELL-1003,2012-07-30,6366,10.98,21.33,11.5,35.2,1806.42,Diamond Impregnated,Weatherford,RIG-2,SOBM,2191.79,2506.83,26.74,170.95,5074.7,1450.79,242.2,51.48
WELL-1003,2012-07-31,6366,,29.72,10.22,1640.1486981400637,,PDC,Halliburton,RIG-3,SOBM,2866.87,3899.34,123.57,78.86,6833.48,4519.44,N/A,77.17
WELL-1003,2012-08-01,6366,10.36,9.99,9.52,44.36,1518.81,Roller Cone,Weatherford,RIG-5,WBM,1282.22,3670.42,94.88,122.37,,1192.96,181.37,62.37
WELL-1003,2012-08-02,6366,8.53,5.0,2976.421735849694,46.35,2188.89,Roller Cone,Halliburton,RIG-1,,2561.62,2886.46,101.7,169.89,8891.41,3686.99,164.59,
WELL-1003,2012-08-03,N/A,9.89,15.78,9.93,19.64,,Roller Cone,Schlumberger,RIG-2,SOBM,,2840.14,62.18,168.85,5566.19,1553.57,211.95,19.17
WELL-1003,2012-08-04,6366,9.8,10953.721455727286,9.62,49.98,4997.9,PDC,Halliburton,RIG-3,WBM,2613.36,2193.4,157.42,119.98,6009.53,2637.87,30071.568850303374,85.92
WELL-1003,2012-08-05,6366,11.11,14.42,3055.986204880884,20.38,2425.77,Diamond Impregnated,Halliburton,RIG-1,SOBM,,3614.9,64.4,ERROR,8179.85,3215.29,290.12,37.92
WELL-1003,2012-08-06,2424739.556720896,,10.89,10.65,25.75,1611.34,Diamond Impregnated,Halliburton,RIG-1,OBM,1657.61,511377.7758436656,78.59,113.41,4904.69,4754690.98458514,355.68,22015.496187096574
WELL-1003,2012-08-07,6366,11.72,20.07,11.05,37.58,707.88,PDC,Nabors,RIG-1,SOBM,,2359.51,69.13,90.71,137.33,852995.5346829608,,51.12
WELL-1003,2012-08-08,6366,,6.59,10.29,22.34,3773.62,Diamond Impregnated,Weatherford,RIG-4,WBM,2185.4,2044.21,29.83,141.31,9040.19,711.63,214.07,10.65
WELL-1003,2012-08-09,,9.51,,9.37,27.42,967.56,Roller Cone,Baker Hughes,RIG-1,OBM,1022.2,285581.10901686654,63.02,57.01,516.26,3095.38,353.57,
WELL-1003,2012-08-10,,11.35,17.61,8.58,2.32,2057.93,,Nabors,RIG-3,SOBM,2874.14,5039.27,77.16,7375.092187963169,4436.28,546.82,ERROR,59.56
WELL-1003,2012-08-11,6366,11.53,27.51,11.33,21.92,3007.55,Roller Cone,Nabors,RIG-5,SOBM,2385669.010091721,4171.71,197.38,172.39,1219.83,4105.51,349.07,62.68
WELL-1003,2012-08-12,6366,9.1,18.71,10.97,17.97,NULL,PDC,Baker Hughes,RIG-5,WBM,1620279.4805176833,2690.17,,62.79,518.63,2931.2,222.79,42.68
WELL-1003,2012-08-13,6366,8.66,24.08,9.59,48.48,3113.49,Diamond Impregnated,Weatherford,RIG-1,WBM,1178591.1861043333,3031.25,152.33,105.63,6013.5,2746.18,211.98,44323.91009275358
WELL-1003,2012-08-14,6366,9.59,13.02,ERROR,21.66,1015.8,Diamond Impregnated,Halliburton,RIG-3,OBM,1405.34,3648.16,39.7,148.76,1924.87,1486.94,235.07,4.02
WELL-1003,2012-08-15,6366,10.15,18.6,11.91,9.96,2375.87,PDC,Schlumberger,RIG-2,SOBM,1399.12,3873.67,195.63,148.45,6615.56,569.32,182.71,21.11
WELL-1003,2012-08-16,6366,9.93,10.67,,21.27,2592.93,PDC,Baker Hughes,RIG-5,SOBM,2738.65,4417.81,94.17,95.51,227.02,2800.57,282.55,23.09
WELL-1003,2012-08-17,6366,10.6,12.43,11.4,12.95,1604.33,Diamond Impregnated,Halliburton,RIG-5,SOBM,2524.09,4814.65,41.31,146.18,4070.1,2022.43,NULL,14.0
WELL-1003,2012-08-18,6366,10.68,7042.636568509508,10.14,8.96,3523.83,PDC,Nabors,RIG-2,WBM,2879.03,2355.85,49.4,85.4,,3806.46,216.3,82.44
WELL-1003,2012-08-19,6366,9.49,26.06,10.04,35.3,2806.72,PDC,Schlumberger,RIG-5,WBM,2961.12,2484.75,78.77,94.03,927.79,3897.84,86.79,30.51
WELL-1003,2012-08-20,6366,8.7,,10.24,2.01,3108.26,PDC,Halliburton,,OBM,1259.72,2800.15,64.95,122.46,8473.26,XYZ,315.87,22.18
WELL-1003,2012-08-21,6366,10.41,,10.37,34.81,955.77,,,RIG-2,WBM,2908.75,2198.63,112.41,135.31,5748.24,4679.83,284.2,9.67
WELL-1003,2012-08-22,6366,11.21,25.07,10.17,7.1,NULL,Roller Cone,Schlumberger,RIG-4,WBM,2741.4,2793.97,157.86,78.65,9320.86,4301.92,82.4,17136.197371274724
WELL-1003,2012-08-23,6366,9.96,29.07,11.7,33.72,4569.38,PDC,Baker Hughes,RIG-3,SOBM,1368.48,4693.24,140.55,153.28,8593.93,4762.32,,
WELL-1003,2012-08-24,,10.9,24.38,11.89,46.26,2866.22,Diamond Impregnated,Halliburton,RIG-4,WBM,2832.58,2534.18,190.86,72.15,8797.05,4425.24,1.83,14.08
WELL-1003,2012-08-25,6366,,28.04,11.31,41.82,2020.14,Roller Cone,Nabors,RIG-3,,2012.46,ERROR,13.19,84.37,4331196.768620779,3447.49,126.84,
